Latitude_WGS84,Longitude_WGS84,Elev_m_NAVD88
41.405297,-84.000132,191.57
41.405301,-84.000129,191.62
41.405306,-84.000125,191.57
41.405312,-84.000122,191.57
41.405316,-84.000118,191.59
41.405322,-84.000115,191.56
41.405324,-84.000113,191.56
41.405329,-84.000110,191.60
41.405333,-84.000106,191.59
41.405338,-84.000103,191.63
41.405342,-84.000100,191.60
41.405347,-84.000096,191.64
41.405350,-84.000094,191.67
41.405355,-84.000090,191.66
41.405360,-84.000087,191.65
41.405365,-84.000083,191.60
41.405369,-84.000080,191.55
41.405372,-84.000078,191.54
41.405377,-84.000074,191.49
41.405381,-84.000071,191.49
41.405384,-84.000069,191.45
41.405389,-84.000065,191.33
41.405393,-84.000063,191.30
41.405399,-84.000059,191.35
41.405403,-84.000056,191.35
41.405407,-84.000052,191.38
41.405411,-84.000049,191.31
41.405415,-84.000046,191.30
41.405419,-84.000043,191.31
41.405424,-84.000040,191.29
41.405428,-84.000037,191.27
41.405432,-84.000034,191.26
41.405436,-84.000031,191.20
41.405440,-84.000028,191.13
41.405445,-84.000025,191.06
41.405449,-84.000021,190.97
41.405453,-84.000018,190.86
41.405458,-84.000015,190.87
41.405462,-84.000011,190.93
41.405467,-84.000008,190.93
41.405470,-84.000005,190.94
41.405475,-84.000002,190.96
41.405480,-83.999998,190.88
41.405485,-83.999995,190.85
41.405489,-83.999992,190.86
41.405493,-83.999989,190.92
41.405498,-83.999986,190.86
41.405502,-83.999983,190.97
41.405507,-83.999979,190.98
41.405511,-83.999976,191.02
41.405515,-83.999973,191.04
41.405519,-83.999970,191.06
41.405524,-83.999968,190.98
41.405528,-83.999965,191.08
41.405532,-83.999962,191.12
41.405536,-83.999959,191.16
41.405541,-83.999956,191.16
41.405545,-83.999953,191.15
41.405549,-83.999950,191.17
41.405554,-83.999946,191.15
41.405558,-83.999943,191.16
41.405562,-83.999940,191.20
41.405567,-83.999937,191.18
41.405571,-83.999934,191.16
41.405575,-83.999931,191.16
41.405580,-83.999928,191.16
41.405583,-83.999925,191.14
41.405587,-83.999922,191.15
41.405592,-83.999919,191.13
41.405597,-83.999916,191.12
41.405601,-83.999912,191.13
41.405605,-83.999910,191.17
41.405610,-83.999907,191.11
41.405614,-83.999904,191.12
41.405619,-83.999901,191.11
41.405623,-83.999898,191.10
41.405627,-83.999895,191.10
41.405631,-83.999892,191.09
41.405636,-83.999889,191.11
41.405641,-83.999885,191.10
41.405644,-83.999883,191.13
41.405649,-83.999879,191.12
41.405652,-83.999877,191.15
41.405657,-83.999873,191.15
41.405661,-83.999870,191.14
41.405665,-83.999867,191.14
41.405670,-83.999863,191.13
41.405674,-83.999859,191.12
41.405678,-83.999857,191.11
41.405682,-83.999852,191.17
41.405686,-83.999849,191.15
41.405690,-83.999845,191.12
41.405694,-83.999842,191.13
41.405698,-83.999838,191.14
41.405702,-83.999833,191.13
41.405706,-83.999829,191.14
41.405711,-83.999825,191.12
41.405715,-83.999820,191.13
41.405719,-83.999816,191.15
41.405722,-83.999812,191.13
41.405726,-83.999808,191.10
41.405732,-83.999802,191.11
41.405736,-83.999797,191.06
41.405740,-83.999793,191.08
41.405744,-83.999790,191.08
41.405748,-83.999785,191.11
41.405752,-83.999781,191.58
41.405757,-83.999776,191.59
41.405761,-83.999772,191.05
41.405766,-83.999768,191.12
41.405769,-83.999764,191.10
41.405773,-83.999760,191.07
41.405778,-83.999756,191.11
41.405781,-83.999753,191.09
41.405785,-83.999749,191.03
41.405789,-83.999745,191.03
41.405793,-83.999741,191.03
41.405797,-83.999738,191.00
41.405802,-83.999734,191.00
41.405806,-83.999730,190.98
41.405810,-83.999726,190.98
41.405814,-83.999722,191.00
41.405819,-83.999718,190.98
41.405823,-83.999714,190.98
41.405828,-83.999711,190.99
41.405832,-83.999707,190.99
41.405836,-83.999703,190.92
41.405840,-83.999699,190.91
41.405845,-83.999695,190.89
41.405849,-83.999691,190.90
41.405853,-83.999687,190.88
41.405857,-83.999683,190.88
41.405862,-83.999679,190.90
41.405866,-83.999675,190.92
41.405870,-83.999670,190.94
41.405874,-83.999666,190.94
41.405879,-83.999662,190.94
41.405883,-83.999658,190.98
41.405887,-83.999653,191.01
41.405890,-83.999649,191.02
41.405895,-83.999644,191.05
41.405899,-83.999639,191.06
41.405904,-83.999633,191.11
41.405909,-83.999628,191.14
41.405912,-83.999624,191.15
41.405917,-83.999619,191.19
41.405921,-83.999615,191.21
41.405925,-83.999611,191.23
41.405929,-83.999607,191.21
41.405932,-83.999604,191.21
41.405938,-83.999598,191.15
41.405942,-83.999595,191.15
41.405946,-83.999591,191.23
41.405949,-83.999588,191.24
41.405955,-83.999584,191.31
41.405957,-83.999582,191.31
41.405961,-83.999579,191.34
41.405965,-83.999575,191.35
41.405969,-83.999572,191.35
41.405974,-83.999568,191.38
41.405978,-83.999565,191.38
41.405983,-83.999562,191.40
41.405987,-83.999559,191.43
41.405991,-83.999556,191.45
41.405995,-83.999552,191.46
41.406000,-83.999550,191.48
41.406005,-83.999546,191.53
41.406009,-83.999543,191.55
41.406013,-83.999540,191.56
41.406017,-83.999537,191.57
41.406021,-83.999534,191.60
41.406026,-83.999531,191.62
41.406030,-83.999528,191.63
41.406034,-83.999525,191.66
41.406039,-83.999523,191.66
41.406042,-83.999520,191.68
41.406047,-83.999517,191.65
41.406051,-83.999515,191.67
41.406055,-83.999512,191.71
41.406059,-83.999509,191.71
41.406063,-83.999507,191.67
41.406067,-83.999504,191.71
41.406073,-83.999500,191.68
41.406077,-83.999498,191.69
41.406081,-83.999495,191.71
41.406085,-83.999493,191.73
41.406089,-83.999490,191.72
41.406093,-83.999488,191.73
41.406097,-83.999485,191.70
41.406102,-83.999483,191.72
41.406105,-83.999481,191.73
41.406110,-83.999478,191.67
41.406113,-83.999476,191.70
41.406119,-83.999473,191.68
41.406122,-83.999471,191.67
41.406127,-83.999468,191.67
41.406132,-83.999465,191.66
41.406136,-83.999463,191.64
41.406140,-83.999461,191.65
41.406144,-83.999458,191.63
41.406149,-83.999456,191.65
41.406153,-83.999453,191.69
41.406156,-83.999451,191.66
41.406160,-83.999449,191.67
41.406165,-83.999446,191.63
41.406168,-83.999444,191.68
41.406173,-83.999442,191.65
41.406177,-83.999439,191.69
41.406181,-83.999438,191.68
41.406186,-83.999434,191.70
41.406190,-83.999432,191.69
41.406194,-83.999430,191.68
41.406198,-83.999428,191.66
41.406202,-83.999425,191.68
41.406207,-83.999423,191.72
41.406211,-83.999421,191.73
41.406215,-83.999418,191.77
41.406219,-83.999416,191.76
41.406223,-83.999414,191.80
41.406227,-83.999411,191.68
41.406231,-83.999409,191.80
41.406235,-83.999406,191.81
41.406239,-83.999404,191.79
41.406244,-83.999401,191.81
41.406248,-83.999399,191.77
41.406252,-83.999397,191.72
41.406256,-83.999394,191.74
41.406261,-83.999392,191.77
41.406265,-83.999390,191.76
41.406269,-83.999388,191.77
41.406274,-83.999386,191.77
41.406278,-83.999384,191.76
41.406281,-83.999382,191.76
41.406285,-83.999380,191.71
41.406290,-83.999377,191.68
41.406294,-83.999376,191.66
41.406298,-83.999374,191.66
41.406302,-83.999371,191.69
41.406307,-83.999369,191.66
41.406311,-83.999367,191.70
41.406316,-83.999364,191.73
41.406319,-83.999363,191.71
41.406324,-83.999361,191.69
41.406328,-83.999359,191.69
41.406333,-83.999356,191.65
41.406336,-83.999355,191.64
41.406341,-83.999353,191.64
41.406345,-83.999351,191.66
41.406350,-83.999349,191.66
41.406354,-83.999347,191.70
41.406359,-83.999346,191.67
41.406362,-83.999344,191.73
41.406368,-83.999343,191.74
41.406371,-83.999341,191.77
41.406376,-83.999340,191.74
41.406381,-83.999339,191.74
41.406386,-83.999337,191.74
41.406390,-83.999336,191.74
41.406396,-83.999334,191.76
41.406401,-83.999333,191.73
41.406405,-83.999332,191.76
41.406410,-83.999331,191.79
41.406415,-83.999330,191.82
41.406419,-83.999329,191.83
41.406425,-83.999327,191.81
41.406429,-83.999326,191.80
41.406433,-83.999325,191.78
41.406438,-83.999324,191.77
41.406443,-83.999323,191.78
41.406448,-83.999321,191.77
41.406453,-83.999320,191.72
41.406459,-83.999319,191.74
41.406464,-83.999318,191.70
41.406469,-83.999316,191.68
41.406474,-83.999316,191.68
41.406479,-83.999315,191.70
41.406484,-83.999314,191.68
41.406490,-83.999313,191.64
41.406496,-83.999312,191.61
41.406501,-83.999311,191.60
41.406507,-83.999311,191.59
41.406511,-83.999310,191.60
41.406518,-83.999310,191.68
41.406523,-83.999309,191.72
41.406528,-83.999309,191.71
41.406532,-83.999309,191.76
41.406537,-83.999309,191.72
41.406542,-83.999309,191.74
41.406547,-83.999309,191.75
41.406551,-83.999308,191.79
41.406557,-83.999308,191.81
41.406561,-83.999308,191.81
41.406567,-83.999308,191.85
41.406571,-83.999309,191.84
41.406576,-83.999309,191.85
41.406581,-83.999308,191.85
41.406586,-83.999308,191.82
41.406590,-83.999308,191.80
41.406595,-83.999308,191.77
41.406600,-83.999308,191.73
41.406605,-83.999308,191.75
41.406610,-83.999307,191.75
41.406615,-83.999307,191.77
41.406620,-83.999307,191.77
41.406625,-83.999306,191.80
41.406629,-83.999306,191.79
41.406634,-83.999305,191.74
41.406639,-83.999305,191.74
41.406645,-83.999304,191.73
41.406650,-83.999304,191.78
41.406655,-83.999303,191.78
41.406659,-83.999303,191.80
41.406666,-83.999303,191.87
41.406670,-83.999302,191.88
41.406676,-83.999302,191.84
41.406680,-83.999302,191.93
41.406685,-83.999302,191.93
41.406689,-83.999302,191.92
41.406694,-83.999301,191.97
41.406698,-83.999301,192.01
41.406704,-83.999301,192.03
41.406708,-83.999301,192.03
41.406713,-83.999300,192.02
41.406717,-83.999300,191.99
41.406722,-83.999299,191.97
41.406727,-83.999299,192.00
41.406732,-83.999299,192.02
41.406737,-83.999298,192.01
41.406742,-83.999297,192.07
41.406747,-83.999297,192.09
41.406753,-83.999296,192.14
41.406759,-83.999295,192.20
41.406764,-83.999294,192.24
41.406770,-83.999293,192.26
41.406775,-83.999292,192.38
41.406781,-83.999292,192.40
41.406786,-83.999291,192.48
41.406792,-83.999290,192.51
41.406797,-83.999290,192.57
41.406800,-83.999290,192.55
41.406806,-83.999289,192.67
41.406811,-83.999289,192.70
41.406817,-83.999289,192.77
41.406822,-83.999289,192.79
41.406828,-83.999290,192.97
41.406832,-83.999289,193.00
41.406837,-83.999290,193.08
41.406841,-83.999290,193.11
41.406845,-83.999290,193.10
41.406849,-83.999290,193.11
41.406853,-83.999290,193.12
41.406858,-83.999290,193.16
41.406896,-83.999239,193.57
41.406897,-83.999237,193.61
41.406897,-83.999236,193.64
41.406898,-83.999234,193.57
41.406897,-83.999233,193.63
41.406897,-83.999231,193.63
41.406897,-83.999229,193.64
41.406896,-83.999228,193.66
41.406896,-83.999226,193.63
41.406895,-83.999224,193.62
41.406893,-83.999222,193.60
41.406892,-83.999221,193.58
41.406891,-83.999220,193.55
41.406889,-83.999218,193.53
41.406887,-83.999217,193.53
41.406885,-83.999216,193.56
41.406883,-83.999216,193.56
41.406881,-83.999215,193.54
41.406880,-83.999214,193.52
41.406877,-83.999214,193.49
41.406875,-83.999213,193.48
41.406871,-83.999213,193.49
41.406867,-83.999212,193.50
41.406866,-83.999212,193.51
41.406863,-83.999211,193.50
41.406859,-83.999211,193.40
41.406857,-83.999211,193.41
41.406854,-83.999211,193.39
41.406850,-83.999211,193.38
41.406847,-83.999211,193.32
41.406844,-83.999211,193.29
41.406841,-83.999211,193.26
41.406837,-83.999211,193.20
41.406833,-83.999211,193.18
41.406830,-83.999211,193.18
41.406826,-83.999212,193.17
41.406822,-83.999212,193.09
41.406819,-83.999212,193.07
41.406815,-83.999212,193.06
41.406812,-83.999212,193.03
41.406808,-83.999213,192.97
41.406804,-83.999213,192.86
41.406800,-83.999214,192.84
41.406796,-83.999215,192.79
41.406792,-83.999216,192.75
41.406788,-83.999217,192.74
41.406784,-83.999219,192.65
41.406781,-83.999220,192.56
41.406776,-83.999221,192.51
41.406771,-83.999223,192.42
41.406767,-83.999224,192.35
41.406762,-83.999226,192.32
41.406757,-83.999228,192.23
41.406752,-83.999230,192.25
41.406748,-83.999232,192.25
41.406743,-83.999233,192.22
41.406738,-83.999235,192.20
41.406733,-83.999237,192.17
41.406727,-83.999239,192.12
41.406722,-83.999241,192.14
41.406717,-83.999243,192.09
41.406712,-83.999245,192.05
41.406707,-83.999247,192.04
41.406704,-83.999248,192.00
41.406701,-83.999249,191.97
41.406696,-83.999251,191.94
41.406691,-83.999252,191.92
41.406687,-83.999254,191.90
41.406683,-83.999255,191.96
41.406678,-83.999257,191.95
41.406674,-83.999259,191.99
41.406669,-83.999261,191.98
41.406665,-83.999262,192.00
41.406660,-83.999264,192.01
41.406656,-83.999266,191.95
41.406651,-83.999267,191.90
41.406647,-83.999269,191.87
41.406641,-83.999271,191.84
41.406638,-83.999272,191.77
41.406633,-83.999274,191.75
41.406628,-83.999276,191.75
41.406624,-83.999278,191.77
41.406619,-83.999280,191.83
41.406615,-83.999282,191.87
41.406610,-83.999283,191.88
41.406605,-83.999285,191.90
41.406602,-83.999287,191.88
41.406596,-83.999289,191.88
41.406592,-83.999291,191.90
41.406587,-83.999293,191.86
41.406583,-83.999295,191.84
41.406578,-83.999297,191.82
41.406573,-83.999298,191.84
41.406569,-83.999300,191.85
41.406564,-83.999302,191.86
41.406560,-83.999304,191.86
41.406555,-83.999306,191.85
41.406551,-83.999308,191.84
41.406546,-83.999310,191.84
41.406541,-83.999311,191.77
41.406537,-83.999313,191.75
41.406532,-83.999315,191.73
41.406527,-83.999317,191.75
41.406524,-83.999318,191.74
41.406518,-83.999320,191.70
41.406513,-83.999322,191.70
41.406508,-83.999324,191.74
41.406503,-83.999326,191.64
41.406499,-83.999327,191.65
41.406495,-83.999329,191.65
41.406489,-83.999331,191.67
41.406485,-83.999332,191.70
41.406480,-83.999334,191.72
41.406475,-83.999335,191.73
41.406471,-83.999337,191.69
41.406466,-83.999338,191.69
41.406461,-83.999340,191.67
41.406456,-83.999342,191.73
41.406452,-83.999343,191.75
41.406447,-83.999345,191.80
41.406443,-83.999346,191.73
41.406438,-83.999348,191.92
41.406434,-83.999350,191.81
41.406429,-83.999351,191.80
41.406425,-83.999353,191.75
41.406420,-83.999354,191.75
41.406416,-83.999356,191.76
41.406411,-83.999357,191.78
41.406406,-83.999359,191.78
41.406401,-83.999361,191.75
41.406397,-83.999362,191.77
41.406392,-83.999364,191.78
41.406390,-83.999365,191.78
41.406385,-83.999367,191.83
41.406380,-83.999368,191.82
41.406376,-83.999370,191.80
41.406371,-83.999372,191.85
41.406367,-83.999374,191.83
41.406362,-83.999376,191.82
41.406357,-83.999378,191.82
41.406354,-83.999379,191.77
41.406348,-83.999381,191.69
41.406344,-83.999383,191.69
41.406340,-83.999385,191.63
41.406335,-83.999387,191.67
41.406330,-83.999389,191.68
41.406325,-83.999391,191.66
41.406321,-83.999393,191.65
41.406316,-83.999396,191.69
41.406313,-83.999397,191.67
41.406308,-83.999400,191.66
41.406304,-83.999402,191.72
41.406303,-83.999402,191.74
41.406298,-83.999404,191.73
41.406294,-83.999407,191.73
41.406291,-83.999408,191.75
41.406286,-83.999411,191.73
41.406281,-83.999413,191.77
41.406275,-83.999416,191.78
41.406270,-83.999419,191.79
41.406266,-83.999421,191.84
41.406261,-83.999424,191.86
41.406256,-83.999427,191.88
41.406250,-83.999430,191.88
41.406247,-83.999432,191.86
41.406246,-83.999432,191.88
41.406245,-83.999433,191.87
41.406244,-83.999434,191.83
41.406237,-83.999437,191.81
41.406234,-83.999439,191.79
41.406228,-83.999442,191.77
41.406221,-83.999446,191.75
41.406213,-83.999449,191.75
41.406208,-83.999452,191.68
41.406204,-83.999454,191.66
41.406199,-83.999457,191.67
41.406197,-83.999458,191.69
41.406192,-83.999460,191.66
41.406188,-83.999463,191.69
41.406184,-83.999464,191.67
41.406179,-83.999467,191.63
41.406178,-83.999468,191.65
41.406173,-83.999470,191.63
41.406168,-83.999473,191.62
41.406166,-83.999474,191.62
41.406161,-83.999477,191.60
41.406156,-83.999479,191.61
41.406152,-83.999482,191.66
41.406147,-83.999484,191.61
41.406142,-83.999487,191.64
41.406138,-83.999489,191.66
41.406134,-83.999492,191.67
41.406130,-83.999494,191.67
41.406125,-83.999497,191.68
41.406121,-83.999499,191.70
41.406116,-83.999502,191.70
41.406112,-83.999504,191.74
41.406108,-83.999507,191.75
41.406103,-83.999509,191.73
41.406099,-83.999512,191.74
41.406094,-83.999514,191.73
41.406090,-83.999517,191.71
41.406086,-83.999520,191.72
41.406081,-83.999523,191.76
41.406077,-83.999525,191.87
41.406073,-83.999528,191.81
41.406068,-83.999531,191.89
41.406063,-83.999534,191.65
41.406059,-83.999536,191.71
41.406054,-83.999539,191.65
41.406050,-83.999542,191.68
41.406046,-83.999544,191.66
41.406042,-83.999547,191.64
41.406037,-83.999550,191.64
41.406032,-83.999552,191.61
41.406028,-83.999555,191.60
41.406023,-83.999557,191.62
41.406018,-83.999560,191.56
41.406014,-83.999563,191.58
41.406010,-83.999565,191.56
41.406005,-83.999568,191.52
41.406001,-83.999570,191.51
41.405996,-83.999572,191.43
41.405991,-83.999575,191.42
41.405987,-83.999578,191.38
41.405981,-83.999581,191.32
41.405975,-83.999584,191.35
41.405969,-83.999588,191.36
41.405963,-83.999591,191.36
41.405957,-83.999594,191.30
41.405951,-83.999598,191.29
41.405945,-83.999601,191.26
41.405941,-83.999604,191.19
41.405934,-83.999608,191.15
41.405928,-83.999610,191.18
41.405922,-83.999613,191.23
41.405917,-83.999616,191.24
41.405912,-83.999618,191.18
41.405907,-83.999620,191.16
41.405901,-83.999623,191.12
41.405895,-83.999626,191.08
41.405890,-83.999628,191.01
41.405885,-83.999630,190.99
41.405880,-83.999632,190.95
41.405874,-83.999635,190.98
41.405868,-83.999638,190.96
41.405863,-83.999641,190.92
41.405857,-83.999643,190.88
41.405851,-83.999647,190.84
41.405846,-83.999649,190.91
41.405841,-83.999652,190.92
41.405835,-83.999655,190.83
41.405829,-83.999658,190.87
41.405823,-83.999661,190.87
41.405817,-83.999664,190.90
41.405814,-83.999665,190.94
41.405806,-83.999669,190.97
41.405801,-83.999672,190.97
41.405795,-83.999674,190.97
41.405790,-83.999676,190.98
41.405784,-83.999679,190.99
41.405779,-83.999681,190.98
41.405773,-83.999684,191.01
41.405767,-83.999686,191.03
41.405763,-83.999688,190.97
41.405756,-83.999691,191.03
41.405751,-83.999693,191.05
41.405747,-83.999695,191.06
41.405740,-83.999698,191.01
41.405735,-83.999700,190.98
41.405729,-83.999703,191.01
41.405723,-83.999705,191.05
41.405718,-83.999707,191.10
41.405713,-83.999710,191.12
41.405707,-83.999712,191.11
41.405702,-83.999714,191.11
41.405697,-83.999717,191.12
41.405692,-83.999720,191.12
41.405687,-83.999722,191.10
41.405681,-83.999725,191.09
41.405676,-83.999728,191.10
41.405671,-83.999730,191.10
41.405666,-83.999733,191.10
41.405661,-83.999736,191.13
41.405657,-83.999739,191.11
41.405653,-83.999741,191.24
41.405647,-83.999745,191.29
41.405643,-83.999748,191.25
41.405638,-83.999752,191.06
41.405633,-83.999756,191.06
41.405629,-83.999759,191.04
41.405623,-83.999765,190.99
41.405618,-83.999769,190.91
41.405611,-83.999775,191.31
41.405605,-83.999780,191.28
41.405600,-83.999783,191.25
41.405594,-83.999787,191.22
41.405590,-83.999790,191.21
41.405585,-83.999792,191.21
41.405580,-83.999795,191.24
41.405574,-83.999798,191.27
41.405568,-83.999801,191.30
41.405562,-83.999804,191.33
41.405556,-83.999807,191.34
41.405550,-83.999810,191.38
41.405543,-83.999813,191.37
41.405537,-83.999815,191.38
41.405531,-83.999818,191.37
41.405524,-83.999821,191.31
41.405517,-83.999824,191.26
41.405511,-83.999826,191.26
41.405507,-83.999828,191.25
41.405501,-83.999830,191.23
41.405495,-83.999832,191.19
41.405489,-83.999835,191.28
41.405483,-83.999837,191.26
41.405478,-83.999839,191.19
41.405472,-83.999841,191.18
41.405466,-83.999843,191.18
41.405461,-83.999845,191.20
41.405454,-83.999848,191.21
41.405450,-83.999850,191.17
41.405443,-83.999852,191.20
41.405439,-83.999854,191.20
41.405432,-83.999857,191.21
